0,1,2,3,4,5,6,7
-0.004477776,-0.011199844,-0.0013560264,-0.001307248,-0.0013129994,-0.0012793893,-0.0012602988,-0.0013473991
-0.0061161243,-0.013953118,-0.0013556401,-0.00137387,-0.0014050826,-0.0013654516,-0.0013479022,-0.0014213
-0.0062139104,-0.010494008,-0.001318707,-0.001413969,-0.0014390443,-0.0014330351,-0.0014096459,-0.001493584
-0.0048485277,-0.0068112025,-0.0014896378,-0.001398993,-0.0014020667,-0.0014390227,-0.0014177563,-0.0014426556
-0.00514915,-0.011061777,-0.0015015068,-0.0013431805,-0.0013326552,-0.0013808786,-0.0013811563,-0.0013228026
-0.0042989976,-0.016628498,-0.0015590308,-0.0012271415,-0.0012167519,-0.0012384781,-0.0012646496,-0.001190282
-0.0026470765,-0.013252622,-0.0015381562,-0.0011517981,-0.001146713,-0.0011738546,-0.0011850793,-0.0010462541
-0.0022438827,-0.008729008,-0.001548069,-0.0011613856,-0.0011715005,-0.0011939362,-0.0011765012,-0.0009446744
-0.0021727069,-0.011359465,-0.0015122301,-0.0011512745,-0.0011308208,-0.0011472899,-0.001124999,-0.00094865856
-0.001552772,-0.015296574,-0.0014069569,-0.0011045997,-0.0010847737,-0.0011000937,-0.0010729274,-0.00096617185
-0.00095105876,-0.008561306,-0.001459483,-0.0010976464,-0.0010977802,-0.0010984171,-0.0010770854,-0.0010772503
-0.0013472908,-0.005485005,-0.0013489662,-0.0011741805,-0.001192558,-0.0011806018,-0.0011767485,-0.00117651
-0.0013445953,-0.0072235987,-0.0013441145,-0.0013698032,-0.0013801254,-0.0013969403,-0.0013686285,-0.0013156345
-0.0013243455,-0.00781986,-0.0013611601,-0.001234969,-0.0012397267,-0.0012728106,-0.0012451389,-0.0012479216
-0.0013164866,-0.007373861,-0.0013589131,-0.0012681864,-0.001276036,-0.001297245,-0.0012944776,-0.0013032422
-0.0012922074,-0.0053092814,-0.0013583868,-0.0014057909,-0.0014110612,-0.0014319755,-0.0014301059,-0.0013935328
-0.0012759733,-0.0045833,-0.0013581456,-0.0010625571,-0.0010529371,-0.0010696778,-0.0010700377,-0.0009725074
