0,1,2,3,4,5,6,7
0.3539994,0.36885452,0.092505865,0.09699915,0.0958565,0.097886406,0.10065503,0.08823879
0.36303562,-0.0005975661,0.093311496,0.09117092,0.09231483,0.092043966,0.09530775,0.08108323
0.43911156,-0.0009039759,0.09790337,0.09792994,0.09930928,0.096954495,0.09908868,0.09044265
0.29811978,0.50498223,0.09456944,0.09798978,0.09713738,0.09751134,0.097128265,0.094883785
0.1013493,0.40901485,0.087290645,0.113639586,0.113764845,0.11341285,0.1140023,0.10686783
0.15068512,0.15004529,0.08260337,0.10767794,0.10635024,0.10320561,0.10519488,0.114671044
0.20208168,0.16556036,0.09552626,0.10735971,0.10637991,0.1017497,0.10623208,0.119310245
0.19942522,0.24699019,0.07259866,0.11996126,0.1234211,0.120491244,0.121328175,0.13477577
0.18706313,0.029826432,0.110634536,0.12294817,0.123705015,0.119057655,0.122206286,0.13155173
0.2481285,0.22634208,0.09972654,0.13299322,0.13219452,0.13000053,0.13270473,0.13851322
0.16737607,0.42803097,0.101818986,0.11820097,0.117265664,0.11603017,0.116888076,0.1307787
0.088450916,0.37410647,0.101278484,0.10732878,0.10788734,0.102143794,0.10830117,0.12428181
0.0891286,0.47326225,0.096155465,0.1341889,0.1357388,0.13242696,0.13495696,0.13705884
0.089160904,0.050662946,0.09281985,0.11764802,0.11660725,0.11456977,0.116246566,0.12187143
0.09088413,0.35990256,0.09257412,0.090162806,0.08958679,0.08673231,0.08923434,0.10449564
0.091492854,0.46346807,0.09289182,0.14910816,0.1493931,0.14682524,0.14844087,0.16179024
0.09013664,0.33648914,0.09315288,0.14967452,0.14869878,0.14362526,0.14768441,0.16330487
0.090502426,0.2975937,0.09304845,0.11620926,0.11585583,0.112964086,0.11371505,0.14150642
0.089327194,0.18021953,0.093022436,0.15513782,0.15774253,0.15483344,0.15692341,0.15957347
0.10151765,0.021004185,0.09246861,0.14650275,0.14574781,0.14214039,0.14528298,0.1514359
0.09057285,0.16292453,0.09266444,0.12919572,0.1251802,0.121033385,0.12405381,0.15624288
0.09044314,0.22818609,0.09277298,0.14171013,0.14114162,0.13758408,0.14097902,0.15408207
0.046198882,0.1894761,0.092599615,0.13552245,0.13572718,0.13169059,0.13456997,0.1505581
0.10451222,0.38090152,0.092718,0.12980166,0.12905248,0.121435344,0.1285027,0.14068478
0.21619381,0.27760118,0.09244225,0.10805907,0.10872307,0.107498586,0.10900751,0.11214728
0.2001245,0.18912292,0.092421345,0.11192924,0.10968943,0.107863426,0.10981333,0.13230202
0.051485673,0.20209856,0.09231615,0.11965928,0.11731888,0.108716786,0.11702004,0.14770582
0.028189376,0.14957146,0.09236513,0.097226456,0.09788614,0.0961468,0.09705488,0.1200136
-0.0007395114,0.09253361,0.092473805,0.10268867,0.102364734,0.09948441,0.10187686,0.11663629
-0.00077555014,0.093529075,0.09238823,0.1038556,0.1045097,0.10007531,0.10373864,0.11530459
-0.0010964414,0.195606,0.092580415,0.091590986,0.09190589,0.09220505,0.09187987,0.10259859
0.15861015,0.110027686,0.09269904,0.098745346,0.09772531,0.095884,0.09777067,0.10650786
0.4909254,0.09330193,0.09277241,0.10717261,0.10676893,0.10468511,0.106493846,0.11689042
0.4185,0.05102808,0.09271176,0.10281728,0.1024176,0.10340153,0.10206363,0.1142701
0.36123416,0.012333453,0.09257121,0.09225926,0.094496526,0.09480533,0.09432669,0.090211816
0.33246094,0.112272024,0.09272318,0.06351765,0.06263474,0.06476123,0.06304423,0.06249342
0.27374,0.10772562,0.09277683,0.0882293,0.08976509,0.0896749,0.090072,0.06647591
0.37869927,0.07448952,0.09296675,0.081088565,0.079743415,0.078211136,0.0797475,0.089164086
0.49377975,0.29296485,0.09305922,0.075445615,0.07409285,0.07392053,0.07388118,0.12218591
0.41678196,0.3223348,0.09275044,0.087679654,0.088046,0.087069556,0.08789873,0.09747812
0.5672581,0.31297225,0.09260796,0.109209664,0.11020195,0.10978934,0.10984857,0.12440241
0.43109876,0.2904052,0.09271898,0.123579405,0.12285616,0.12403685,0.1233311,0.14371736
0.44235107,0.17936762,0.092635095,0.106003255,0.107371174,0.1050981,0.106943026,0.11996102
0.43506724,0.19873348,0.09268451,0.12522757,0.12477644,0.12479355,0.12543915,0.12236382
0.2875315,0.16693376,0.09260586,0.11451052,0.1133155,0.11197053,0.11309371,0.13081223
0.2570091,0.039751045,0.09252517,0.09603024,0.09565374,0.09499291,0.095394984,0.10708414
0.29989046,0.1158291,0.09255553,0.09255568,0.09253877,0.092550546,0.09255735,0.052205175
0.40975568,0.15654755,0.09251127,0.081848025,0.08009867,0.07803713,0.08059253,0.07156622
0.2686691,0.10322868,0.0925052,0.10228561,0.103824005,0.105810635,0.10339337,0.13650337
0.34335703,0.12453037,0.09270754,0.09982411,0.10097546,0.1025979,0.10068632,0.120061524
0.3946649,0.11937079,0.09265766,0.08691402,0.08591379,0.084481865,0.08614428,0.107386455
