0,1,2,3,4,5,6,7
-0.00097184506,-0.0072557074,-0.0012137549,-0.0012463194,-0.0012223109,-0.001241392,-0.001232377,-0.001267184
-0.0007479583,-0.001117658,-0.001216499,-0.0013117035,-0.0012561633,-0.0012633322,-0.0012562813,-0.0013347412
-0.0021468622,0.22217846,-0.0012796447,-0.0013017325,-0.0012695593,-0.0012310015,-0.0012508429,-0.0013800024
-0.0031861817,-0.0031063824,-0.0013716426,-0.0013633382,-0.0013785769,-0.0012846186,-0.0013138186,-0.0015361657
-0.00021508097,-0.0075348467,-0.0011892447,-0.0014045049,-0.0014357772,-0.0013508487,-0.0013462212,-0.0016728478
0.10872025,-0.0026725298,-0.0012195343,-0.0015968008,-0.0016211902,-0.0015846051,-0.0015604114,-0.0018170727
-0.0010051663,-0.0008142673,-0.0011785831,-0.0016566259,-0.0016676529,-0.0016718563,-0.001654045,-0.0018994013
-0.0014145769,-0.0039065466,-0.0010597807,-0.0015745695,-0.00155873,-0.001553334,-0.0015940386,-0.0017936379
-0.0013470625,-0.004177219,-0.0011275442,-0.0014807674,-0.001483997,-0.0014802029,-0.0015208353,-0.0016794412
-0.0018040661,0.03933855,-0.0013197791,-0.001370652,-0.0013762667,-0.0013674956,-0.0013981224,-0.0014844745
-0.0022913583,-0.0012121077,-0.0011708746,-0.0014350396,-0.00144325,-0.001440622,-0.0014623303,-0.0013881983
-0.001174282,-0.005101477,-0.0012878733,-0.0014911201,-0.001472238,-0.0014800262,-0.0014731741,-0.0013317148
-0.0011778761,-0.003993265,-0.0012680009,-0.0012572684,-0.001216037,-0.0011956262,-0.0012104979,-0.0012195003
-0.0011874461,-0.00078415405,-0.0012205847,-0.0013303645,-0.001317475,-0.0012761713,-0.0012901133,-0.0013910747
-0.0011954972,0.13039541,-0.0012175572,-0.0016514874,-0.00166312,-0.0016163072,-0.0016260544,-0.0016929366
-0.0012076369,-0.0012330476,-0.0012111951,-0.0015937468,-0.0016028812,-0.0015673232,-0.00157318,-0.0016017968
-0.0012043357,-0.003169477,-0.001211019,-0.0016031,-0.0015980112,-0.001596294,-0.0015827958,-0.0016965943
-0.0011915325,-0.0038631293,-0.0012109249,-0.0017264327,-0.0017169268,-0.0016937508,-0.0017202046,-0.0018440004
-0.0011797629,-0.0026452662,-0.0012094566,-0.001620468,-0.0016081578,-0.0015674407,-0.001606259,-0.001853106
-0.001012115,-0.0010892105,-0.0012115245,-0.0015431651,-0.001538451,-0.001500664,-0.0015384468,-0.0016448946
-0.0011825098,0.009047367,-0.0012078445,-0.0011560131,-0.0011530097,-0.0011386619,-0.0011646295,-0.001117
-0.001205131,-0.00030471347,-0.0012083963,-0.0009394861,-0.00092148123,-0.00089610065,-0.00093213737,-0.0009712259
-0.0015765026,-0.00193276,-0.0012113249,-0.0010780955,-0.001054982,-0.001013143,-0.0010655671,-0.001135709
-0.0014364439,-0.0020834466,-0.0012166335,-0.0010466245,-0.0010301356,-0.0010169438,-0.0010256061,-0.0012048859
-0.001902757,-0.0024380165,-0.0012210406,-0.0010589807,-0.0010648828,-0.001034532,-0.0010545934,-0.0012543654
-0.004444578,-0.0009590343,-0.0012166344,-0.0010713589,-0.0011204919,-0.0011028777,-0.0011146736,-0.0011208246
-0.00505658,0.104081966,-0.0012119771,-0.0010738644,-0.0011054056,-0.0011277411,-0.0011066803,-0.001100637
-0.0017673692,-0.0003721886,-0.0012099819,-0.0011317747,-0.0011203036,-0.0011464298,-0.001133318,-0.0012559533
0.02657067,-0.0011292755,-0.0012111416,-0.001104776,-0.0010970336,-0.0011364687,-0.0011065538,-0.0012784764
-0.00019947789,-0.0011291647,-0.0012146996,-0.001183152,-0.0011824076,-0.0011943942,-0.00118746,-0.0012033287
-0.0021523845,-0.0016209098,-0.0012137283,-0.0012136908,-0.0012229768,-0.0012202031,-0.0012221719,-0.000996837
-0.0031531362,-0.0014391637,-0.0012129412,-0.001156689,-0.0011655374,-0.0011870005,-0.0011704032,-0.0008230373
-0.0040914235,-0.0016278945,-0.0012132347,-0.0012654931,-0.0012405503,-0.00125559,-0.0012448374,-0.000976599
-0.007056526,-0.0009303943,-0.0012130713,-0.0015755524,-0.0015673873,-0.0015589212,-0.0015633687,-0.0014315344
-0.006846882,-0.000986543,-0.001213551,-0.0015012443,-0.0015099971,-0.0015053848,-0.0015042832,-0.0016812652
-0.0054185316,-0.0015289615,-0.0012133655,-0.0012355648,-0.0012427145,-0.0012558135,-0.0012440213,-0.0014258086
-0.0034086462,-0.0022952354,-0.0012105127,-0.0012185016,-0.0012218914,-0.0012340242,-0.0012276277,-0.0013568058
