0,1,2,3,4,5,6,7
0.59368634,-0.00054034125,0.0795481,0.07866842,0.07552711,0.07576991,0.07397021,0.07630565
0.52286714,0.10191594,0.08076917,0.07762631,0.07718873,0.07483458,0.075075746,0.07933571
0.24153706,0.47861245,0.08306594,0.08122388,0.08358211,0.078737,0.079626754,0.08668317
0.022747345,1.1032538,0.069251806,0.08044349,0.08183249,0.081193104,0.07869756,0.08994006
0.21673308,1.0479896,0.07429556,0.08820324,0.0893444,0.09144656,0.08842342,0.08773163
0.41535962,0.4305399,0.068228684,0.086797066,0.08551548,0.086937025,0.08705885,0.09369858
0.38271257,-0.002289731,0.094009355,0.0749642,0.07397689,0.07585478,0.07810406,0.07767106
0.33141896,0.26664692,0.10494307,0.07805993,0.07949102,0.08059579,0.08118266,0.07417275
0.19640735,1.1861811,0.116978705,0.06855631,0.06800216,0.06829265,0.06832652,0.06164228
0.029686123,1.2388911,0.092120126,0.073898666,0.07282959,0.07506566,0.07356973,0.06255484
-0.00061968,0.36246783,0.09518622,0.06797598,0.0681939,0.0702879,0.06735646,0.060968973
0.078069605,0.254616,0.072681546,0.06706459,0.065817885,0.063724004,0.06542308,0.061524265
0.083288506,0.75741816,0.074572496,0.07642181,0.076200895,0.076733954,0.074537985,0.07418966
0.08433696,0.35518506,0.080329634,0.06802587,0.068369,0.068811625,0.06721328,0.06905823
0.08175397,0.39721724,0.07993104,0.076249056,0.07883406,0.07861918,0.07858941,0.078383006
0.079024784,0.46913853,0.080468416,0.10642139,0.10596221,0.1081734,0.106086105,0.098171085
0.07583655,0.54485154,0.080636665,0.07027976,0.0686184,0.070047006,0.07001001,0.07340146
0.07643939,0.2670068,0.08049812,0.053223934,0.053890593,0.05441796,0.05449207,0.058911547
0.07461109,-0.00012446954,0.080173425,0.09208606,0.094047554,0.09349826,0.09460649,0.08123835
0.08491605,0.06670098,0.07964979,0.05395311,0.052083567,0.053081743,0.052773118,0.04036472
0.07572946,0.5213747,0.07998209,0.030277967,0.028170537,0.030559953,0.028398324,0.035778396
0.07656723,0.8580443,0.08023589,0.07422592,0.07579155,0.07576225,0.07659009,0.063622035
0.068766095,0.5710744,0.079971604,0.07636647,0.07625282,0.07590125,0.07541835,0.07686684
0.097079925,0.26200637,0.080077,0.064956486,0.06507557,0.06565023,0.06452355,0.06691066
0.13626713,-0.0019641274,0.079417184,0.06136954,0.064228505,0.06784408,0.06427088,0.052715138
0.0009153411,-0.0010048159,0.079210624,0.0797338,0.081069775,0.08230768,0.0813013,0.07957856
-0.0016254375,0.12363807,0.07940527,0.08238701,0.080264546,0.07925768,0.080452435,0.08434892
-0.0021769388,0.12361841,0.08012222,0.06347776,0.06308624,0.06911601,0.06339751,0.06338219
-0.00031171806,0.07765285,0.08081731,0.08235712,0.08199426,0.08195644,0.08195175,0.074455775
0.4011266,0.08797978,0.0805125,0.08484085,0.08604122,0.08367493,0.08545589,0.06870544
0.64553684,0.051738627,0.08039175,0.06921316,0.06950921,0.073569775,0.07002973,0.052102804
0.584239,0.06908595,0.0802184,0.077679865,0.075770766,0.07719623,0.07590398,0.071733
0.3495655,0.05056387,0.0804369,0.088728,0.08948527,0.0887354,0.08906882,0.0961687
0.046132296,0.046223827,0.08061865,0.065589264,0.06601714,0.06793956,0.065830216,0.08183993
0.14903629,0.075554036,0.08063961,0.054773256,0.056988474,0.057910196,0.057263806,0.05375301
0.0027959049,0.12788974,0.08045877,0.052882146,0.05281913,0.051925212,0.053631805,0.044325586
-0.00045331893,0.15592732,0.08047404,0.091437586,0.09006375,0.08589254,0.09047714,0.07535609
0.18655041,0.07009102,0.08048199,0.11948433,0.11422123,0.11086579,0.11373621,0.11477018
0.26616734,0.10288629,0.08042664,0.14025384,0.14085612,0.13844314,0.13933304,0.15912145
0.071448065,-6.89815e-05,0.08025905,0.1254933,0.12697674,0.12796123,0.12681052,0.12370231
0.06363578,-0.00036533616,0.07982321,0.13106433,0.13347507,0.13391826,0.13414578,0.11532953
0.02960553,-3.285259e-06,0.07970784,0.1545218,0.15368289,0.15216728,0.15487003,0.10388791
0.06337239,-0.0012224545,0.08008898,0.13211004,0.12931299,0.12536438,0.1289102,0.07503975
-5.8123765e-05,-7.090985e-05,0.08037668,0.08914682,0.086581804,0.0849842,0.086125836,0.06497465
-0.0015200056,0.13594079,0.08022584,0.05553019,0.056438383,0.05564058,0.055642087,0.08452295
-0.00022091373,0.069996,0.07987761,0.07566053,0.07633725,0.07741687,0.076790795,0.07987744
-0.00029217906,0.10213007,0.07967872,0.07938345,0.07936712,0.07941315,0.07937063,0.058161594
0.050199956,0.09605727,0.08002179,0.07780881,0.077539116,0.07721949,0.077586696,0.09511018
0.051873993,0.060490288,0.08035586,0.08504687,0.08588018,0.086944915,0.08566715,0.10621606
0.13921833,0.109005645,0.08043777,0.0812338,0.08145852,0.08177303,0.081403926,0.081599966
0.06643405,0.025051773,0.08023739,0.07461691,0.07375086,0.072414055,0.07393648,0.09365405
-0.0015133698,-7.953249e-05,0.080164835,0.08770892,0.08914377,0.091180496,0.08880456,0.10284444
0.017787658,0.07797645,0.08020981,0.073118344,0.07187269,0.06928765,0.07201298,0.034301586
0.024060976,0.037382405,0.080366075,0.074553326,0.07352249,0.07126372,0.07357303,0.029429488
-0.0005169064,0.07047631,0.080264,0.08444953,0.08567087,0.08736024,0.08553574,0.073494606
0.09793822,0.10058994,0.080432385,0.08071856,0.08070017,0.08070413,0.08072616,0.06768461
0.13111307,0.07483806,0.08029428,0.08026409,0.08024242,0.08023174,0.08024215,0.04655146
0.07902662,0.07457885,0.08012092,0.07999713,0.08001162,0.079960756,0.07999162,0.072943546
0.07850037,0.07463082,0.08020821,0.08195546,0.082623534,0.082542785,0.08244418,0.08828107
0.08068752,0.076713994,0.08014913,0.079909675,0.07987632,0.079854324,0.07991741,0.083739884
0.0803618,0.074448794,0.08009956,0.080202326,0.080168374,0.08012553,0.08019123,0.079974055
0.07670697,0.08152807,0.080141194,0.080335505,0.08028568,0.08023314,0.08026519,0.080292866
0.099255875,0.13114248,0.08006639,0.08100629,0.08039319,0.07961169,0.08035283,0.091799594
0.054390118,-0.00025697492,0.08016756,0.07787535,0.07904861,0.07941382,0.0791899,0.056952555
0.0330945,-0.0013111485,0.080081694,0.080538005,0.0806281,0.080447346,0.08024554,0.050532296
-0.00043409725,-0.002324952,0.080121264,0.084974036,0.08695461,0.08770944,0.08716646,0.045898672
0.041436747,0.055607125,0.08078039,0.06772239,0.068407975,0.070379056,0.0704927,0.08639972
0.25977126,0.62642545,0.08074924,0.056456983,0.056079246,0.05726298,0.05867716,0.10448987
0.5022396,0.9886979,0.08063795,0.04444328,0.039891936,0.038231667,0.0407762,0.12566006
0.5535185,1.1888001,0.08575304,0.101264134,0.09645217,0.09091897,0.08986168,0.13640887
0.52725565,1.1567423,0.07567802,0.17116128,0.16952774,0.1630708,0.15804212,0.17549172
0.4817148,1.0794433,0.08243644,0.1811541,0.19142292,0.1901465,0.18445387,0.18485436
0.8286349,1.6014013,0.0691217,0.17810225,0.18905412,0.19964716,0.18927595,0.18994042
1.0058846,1.8036755,0.059372917,0.10447806,0.10997524,0.11515598,0.11432903,0.17547667
0.9324506,1.5746837,0.073284,0.030598294,0.030330215,0.031137653,0.035942484,0.12750982
0.7268223,1.5018618,0.05963792,0.04103657,0.04306073,0.045711573,0.048306875,0.13032116
0.57701993,1.4504162,0.060162615,0.090566024,0.08278672,0.076297,0.07852437,0.17608991
0.8290912,1.670343,0.061954103,0.06443324,0.06687096,0.0716999,0.065479696,0.08310673
1.2567885,2.0732,0.089476585,0.070432484,0.072160125,0.07169372,0.07394285,0.061411142
1.0175467,1.4559215,0.12220423,0.09107834,0.093865596,0.090492904,0.09327554,0.05306243
0.56145865,0.877226,0.11226832,0.056146048,0.05781054,0.05717907,0.057793476,0.07247789
0.7288347,1.4452823,0.14457361,0.050465588,0.045694146,0.04969986,0.04179748,0.11462773
0.64558804,1.5920033,0.13780765,0.102912664,0.09860279,0.10279232,0.096295066,0.11470543
0.6803515,1.7874254,0.15111522,0.20944877,0.20641159,0.20945045,0.20462136,0.1676414
